,country_agg,GID_0,gender,age_bucket,date,rolling_total_responses,weight_sums,smoothed_pct_cli,smoothed_pct_ili,smoothed_pct_fever,smoothed_pct_cough,smoothed_pct_difficulty_breathing,smoothed_pct_fatigue,smoothed_pct_stuffy_runny_nose,smoothed_pct_aches_muscle_pain,smoothed_pct_sore_throat,smoothed_pct_chest_pain,smoothed_pct_nausea,smoothed_pct_anosmia_ageusia,smoothed_pct_eye_pain,smoothed_pct_headache,smoothed_pct_chills,smoothed_pct_cmnty_sick,smoothed_pct_ever_tested,smoothed_pct_tested_recently,smoothed_pct_worked_outside_home,smoothed_pct_grocery_outside_home,smoothed_pct_ate_outside_home,smoothed_pct_spent_time_with_non_hh,smoothed_pct_attended_public_event,smoothed_pct_used_public_transit,smoothed_pct_direct_contact_with_non_hh,smoothed_pct_wear_mask_all_time,smoothed_pct_wear_mask_most_time,smoothed_pct_wear_mask_half_time,smoothed_pct_wear_mask_some_time,smoothed_pct_wear_mask_none_time,smoothed_pct_no_public,smoothed_pct_feel_nervous_all_time,smoothed_pct_feel_nervous_most_time,smoothed_pct_feel_nervous_some_time,smoothed_pct_feel_nervous_little_time,smoothed_pct_feel_nervous_none_time,smoothed_pct_feel_depressed_all_time,smoothed_pct_feel_depressed_most_time,smoothed_pct_feel_depressed_some_time,smoothed_pct_feel_depressed_little_time,smoothed_pct_feel_depressed_none_time,smoothed_pct_worried_ill_covid19_very,smoothed_pct_worried_ill_covid19_somewhat,smoothed_pct_worried_ill_covid19_notTooWorried,smoothed_pct_worried_ill_covid19_notWorried,smoothed_pct_enough_toEat_very_worried,smoothed_pct_enough_toEat_somewhat_worried,smoothed_pct_enough_toEat_notToo_worried,smoothed_pct_enough_toEat_not_worried,smoothed_pct_finances_very_worried,smoothed_pct_finances_somewhat_worried,smoothed_pct_finances_notToo_worried,smoothed_pct_finances_not_worried,smoothed_pct_cli_weighted,smoothed_pct_ili_weighted,smoothed_pct_fever_weighted,smoothed_pct_cough_weighted,smoothed_pct_difficulty_breathing_weighted,smoothed_pct_fatigue_weighted,smoothed_pct_stuffy_runny_nose_weighted,smoothed_pct_aches_muscle_pain_weighted,smoothed_pct_sore_throat_weighted,smoothed_pct_chest_pain_weighted,smoothed_pct_nausea_weighted,smoothed_pct_anosmia_ageusia_weighted,smoothed_pct_eye_pain_weighted,smoothed_pct_headache_weighted,smoothed_pct_chills_weighted,smoothed_pct_cmnty_sick_weighted,smoothed_pct_ever_tested_weighted,smoothed_pct_tested_recently_weighted,smoothed_pct_worked_outside_home_weighted,smoothed_pct_grocery_outside_home_weighted,smoothed_pct_ate_outside_home_weighted,smoothed_pct_spent_time_with_non_hh_weighted,smoothed_pct_attended_public_event_weighted,smoothed_pct_used_public_transit_weighted,smoothed_pct_direct_contact_with_non_hh_weighted,smoothed_pct_wear_mask_all_time_weighted,smoothed_pct_wear_mask_most_time_weighted,smoothed_pct_wear_mask_half_time_weighted,smoothed_pct_wear_mask_some_time_weighted,smoothed_pct_wear_mask_none_time_weighted,smoothed_pct_no_public_weighted,smoothed_pct_feel_nervous_all_time_weighted,smoothed_pct_feel_nervous_most_time_weighted,smoothed_pct_feel_nervous_some_time_weighted,smoothed_pct_feel_nervous_little_time_weighted,smoothed_pct_feel_nervous_none_time_weighted,smoothed_pct_feel_depressed_all_time_weighted,smoothed_pct_feel_depressed_most_time_weighted,smoothed_pct_feel_depressed_some_time_weighted,smoothed_pct_feel_depressed_little_time_weighted,smoothed_pct_feel_depressed_none_time_weighted,smoothed_pct_worried_ill_covid19_very_weighted,smoothed_pct_worried_ill_covid19_somewhat_weighted,smoothed_pct_worried_ill_covid19_notTooWorried_weighted,smoothed_pct_worried_ill_covid19_notWorried_weighted,smoothed_pct_enough_toEat_very_worried_weighted,smoothed_pct_enough_toEat_somewhat_worried_weighted,smoothed_pct_enough_toEat_notToo_worried_weighted,smoothed_pct_enough_toEat_not_worried_weighted,smoothed_pct_finances_very_worried_weighted,smoothed_pct_finances_somewhat_worried_weighted,smoothed_pct_finances_notToo_worried_weighted,smoothed_pct_finances_not_worried_weighted
1745,Kuwait,KWT,overall,18-34,2020-11-02,104.0,791941.58,1.04,1.04,3.07,10.84,6.9,24.53,23.7,20.74,9.8,11.8,7.74,5.85,8.94,26.64,5.02,24.09,33.04,43.97,55.77,58.65,44.71,39.98,5.85,21.15,42.31,66.35,22.12,5.77,0.96,0.0,4.81,1.92,3.02,18.86,22.93,53.26,2.88,10.58,19.23,25.0,42.31,24.04,30.77,16.35,25.0,2.88,15.38,25.96,55.77,23.08,26.92,17.31,32.69,1.16,1.16,6.23,10.16,5.31,23.39,19.97,17.64,8.88,12.74,7.4,5.29,7.4,22.16,4.43,27.61,33.75,19.61,55.7,54.32,39.1,36.01,3.36,27.89,37.73,68.66,19.67,5.36,0.92,0.0,5.39,1.03,1.96,18.11,24.29,53.0,2.03,10.57,16.88,27.11,43.41,23.53,32.23,14.93,27.23,3.39,21.59,26.5,48.53,29.72,23.24,18.53,28.51
1746,Kuwait,KWT,overall,35-54,2020-11-02,183.0,1459142.94,0.55,0.55,0.55,7.8,2.27,14.49,12.24,13.21,6.21,3.44,3.95,1.64,6.19,15.16,2.32,21.31,37.8,30.05,62.32,69.69,45.01,49.53,14.16,13.26,48.85,72.13,16.39,4.92,1.64,0.55,4.37,1.66,5.08,12.89,22.3,58.07,4.39,6.58,14.28,21.52,53.23,19.67,32.79,18.03,27.87,3.83,5.46,18.58,72.13,15.85,19.67,18.03,46.45,0.4,0.4,0.4,6.31,1.58,12.25,9.85,11.45,6.22,3.53,3.35,1.27,4.7,14.74,1.45,19.07,45.18,12.4,59.31,64.3,42.45,45.12,10.14,11.76,42.84,76.58,13.81,3.57,1.03,0.24,4.77,1.04,5.76,12.81,21.24,57.33,3.56,8.41,10.94,19.53,57.04,20.42,26.46,18.01,33.44,4.42,4.83,18.23,72.52,20.5,16.44,16.14,46.93
1747,Kuwait,KWT,overall,overall,2020-11-02,413.0,2817068.72,1.25,1.25,2.0,10.15,4.0,16.01,15.71,14.86,7.73,6.27,5.45,3.72,7.22,19.14,3.74,21.27,35.6,36.0,57.95,66.36,44.53,44.34,10.67,16.19,44.54,61.99,15.98,4.36,0.97,0.24,4.12,1.46,3.73,14.0,23.77,57.05,3.16,7.83,15.41,22.8,50.8,18.4,27.6,16.46,21.07,3.15,8.47,17.43,56.17,17.97,22.33,16.96,42.74,1.23,1.23,2.56,10.29,2.99,14.19,13.9,13.15,7.22,6.1,5.1,3.6,7.13,16.33,3.01,20.24,41.43,16.97,48.56,56.23,36.62,36.26,7.0,14.61,36.84,63.16,12.94,4.15,0.63,0.1,6.08,0.71,3.01,11.3,20.44,49.34,2.05,7.94,11.22,20.29,44.47,17.71,25.84,17.36,23.41,3.74,9.1,18.56,54.04,18.37,18.02,13.67,35.38
1748,Kyrgyzstan,KGZ,female,18-34,2020-11-02,75.0,566149.98,4.0,4.0,6.67,23.7,8.0,53.33,32.79,23.91,21.03,7.27,13.87,11.03,15.48,42.85,8.0,28.0,22.67,,52.18,73.51,31.15,67.76,30.04,47.93,66.0,40.0,18.67,14.67,5.33,10.67,10.67,2.67,10.91,26.06,21.33,39.03,5.33,9.33,25.33,26.67,33.33,41.33,34.67,16.0,6.67,22.67,22.67,26.67,28.0,40.0,29.33,25.33,5.33,3.88,3.22,5.97,24.75,11.77,54.16,39.32,26.1,21.37,6.22,11.28,10.81,18.55,42.04,7.76,29.98,23.86,4.67,48.18,71.3,27.18,63.08,26.8,46.8,58.94,40.14,21.28,12.86,5.29,9.46,10.98,3.74,12.13,23.14,21.14,38.65,10.4,8.22,25.18,28.58,27.62,44.64,30.46,17.34,6.56,24.95,21.65,27.01,26.39,41.69,27.82,22.43,8.06
1749,Kyrgyzstan,KGZ,female,35-54,2020-11-02,82.0,477113.28,2.64,1.32,3.86,16.24,10.21,39.97,27.27,27.79,15.15,6.47,5.04,7.48,14.14,35.87,12.6,31.71,28.05,13.52,56.23,66.36,29.21,59.43,41.33,43.67,65.85,39.02,28.05,9.76,10.98,6.1,6.1,4.88,4.88,30.49,17.07,42.68,4.88,8.54,28.05,25.61,32.93,39.02,32.93,12.2,15.85,17.07,19.51,26.83,35.37,34.15,32.93,23.17,9.76,2.96,1.8,4.42,17.07,9.63,39.98,24.22,26.78,15.17,6.53,4.72,7.17,13.67,37.11,11.91,33.39,26.27,4.11,52.9,66.52,26.55,56.5,40.62,43.93,66.32,40.14,29.36,8.33,11.14,5.5,5.53,6.45,4.09,29.63,16.85,42.98,5.97,10.02,26.73,25.33,31.95,37.23,33.94,10.72,18.11,17.04,17.92,26.14,37.65,35.07,31.74,22.05,11.15
1750,Kyrgyzstan,KGZ,female,overall,2020-11-02,184.0,1310464.0,3.99,2.85,5.67,19.88,10.13,45.56,28.47,26.73,19.47,8.21,8.81,8.63,15.1,39.86,9.77,29.55,26.09,18.06,53.01,70.01,28.78,62.22,35.99,43.85,65.51,40.76,23.91,11.41,7.61,7.61,8.7,3.32,7.25,27.45,19.19,42.8,4.35,8.23,23.54,26.73,37.15,38.59,34.24,13.59,11.96,18.48,21.74,26.63,32.61,36.41,29.35,23.37,10.87,4.23,3.07,5.82,20.29,10.3,45.1,29.33,27.13,19.36,7.29,7.05,8.46,16.1,39.01,8.88,29.95,24.51,4.11,50.72,70.8,26.99,59.74,34.62,43.28,62.36,41.96,25.42,10.04,7.5,7.33,7.75,4.51,7.45,24.73,19.55,42.93,7.3,7.96,21.88,26.81,34.47,38.81,33.03,14.37,12.34,18.91,20.06,26.34,34.17,36.45,26.99,20.85,15.71
1751,Kyrgyzstan,KGZ,male,18-34,2020-11-02,65.0,493357.9,6.65,6.65,8.19,26.85,9.73,38.42,29.81,15.77,21.0,9.42,6.46,21.0,15.58,30.62,6.46,30.77,12.31,,72.58,72.55,43.7,76.92,44.93,49.45,80.0,20.0,26.15,12.31,16.92,16.92,7.69,0.0,7.69,26.15,16.92,49.23,1.54,15.38,16.92,26.15,40.0,33.85,35.38,13.85,15.38,12.31,29.23,30.77,27.69,26.15,32.31,24.62,16.92,6.24,6.24,7.11,27.27,8.23,39.34,29.1,13.51,18.96,9.48,6.77,21.1,16.1,27.78,6.32,30.96,14.69,5.66,67.36,67.75,42.81,78.11,46.48,51.14,78.27,19.4,29.74,8.74,21.03,15.0,6.09,0.0,10.15,23.45,14.79,51.62,1.5,17.46,14.95,23.83,42.27,35.3,33.17,15.8,14.34,13.21,27.81,29.06,29.92,22.58,27.94,30.42,19.06
1752,Kyrgyzstan,KGZ,male,35-54,2020-11-02,74.0,498310.91,4.15,5.6,7.05,18.72,5.78,35.72,25.91,25.42,11.78,10.26,4.39,8.52,10.4,18.19,13.13,31.08,25.68,,65.68,84.15,44.67,77.78,36.71,37.87,74.32,25.68,18.92,20.27,16.22,13.51,5.41,0.0,2.7,23.29,29.01,44.99,1.35,2.7,25.68,24.32,45.95,41.89,29.73,13.51,14.86,14.86,21.62,35.14,28.38,31.08,32.43,17.57,18.92,5.79,6.89,7.99,18.27,6.78,35.49,26.31,27.24,13.04,10.55,4.76,9.17,9.18,20.28,13.79,31.28,25.58,7.65,59.67,80.63,40.27,69.17,32.1,36.5,74.2,25.68,18.75,21.54,15.0,12.93,6.1,0.0,2.41,23.3,30.03,42.83,1.1,3.03,28.74,23.92,43.21,44.07,30.17,12.22,13.55,15.45,23.41,34.85,26.29,31.3,34.08,16.51,18.12
1753,Kyrgyzstan,KGZ,male,overall,2020-11-02,157.0,1135960.09,4.64,5.3,6.62,21.34,8.01,35.92,25.08,21.16,14.72,8.71,4.76,13.18,13.39,23.02,9.22,29.3,17.95,31.74,68.58,77.3,42.81,74.79,40.66,39.76,77.71,21.02,22.93,17.2,16.56,15.92,6.37,0.0,5.12,24.36,24.4,46.12,1.91,7.64,21.66,26.11,42.68,37.58,33.12,13.38,14.65,15.29,24.2,29.94,30.57,28.03,32.48,21.66,17.83,5.37,5.87,6.84,21.43,8.6,36.5,25.5,20.18,15.16,9.08,5.08,14.7,13.33,23.28,9.68,28.57,18.71,7.13,65.31,73.84,39.95,70.83,39.26,41.62,76.21,20.72,25.54,15.77,17.54,14.41,6.01,0.0,6.32,23.46,22.7,46.94,2.27,9.34,21.73,24.26,42.4,38.69,32.72,13.0,14.15,15.8,23.69,30.13,30.38,26.04,30.74,24.98,18.23
1754,Kyrgyzstan,KGZ,overall,18-34,2020-11-02,144.0,1059507.88,5.02,4.96,7.16,24.38,8.57,45.82,30.52,19.36,20.07,8.06,10.76,15.01,14.99,35.73,7.1,28.47,18.75,24.1,61.94,73.39,35.51,70.96,35.75,48.15,71.99,31.94,21.53,13.19,10.42,13.19,9.72,1.39,9.12,26.0,18.75,44.75,3.47,11.81,20.83,27.08,36.81,37.5,35.42,15.28,10.42,17.36,25.69,29.17,27.78,32.64,32.64,24.31,10.42,5.21,5.31,6.79,23.59,9.0,42.83,32.99,17.75,18.44,6.84,8.47,15.22,15.54,33.99,6.58,29.1,21.51,6.32,57.68,72.69,35.54,71.59,34.39,49.69,67.89,33.27,21.55,10.14,13.95,12.07,9.02,2.1,9.39,24.05,14.93,48.78,5.79,12.56,19.74,25.6,36.32,39.62,32.43,16.83,10.25,18.7,22.84,31.97,26.48,28.96,30.31,26.57,14.16
1755,Kyrgyzstan,KGZ,overall,35-54,2020-11-02,160.0,975424.19,3.33,3.3,5.26,17.5,8.04,38.64,25.8,26.91,13.29,8.01,4.75,7.98,12.09,28.38,12.51,31.25,26.88,24.7,61.25,75.39,38.52,67.5,39.6,41.25,70.0,33.12,23.12,15.62,13.12,9.38,5.62,2.53,3.78,27.65,22.08,43.95,3.12,5.62,26.88,24.38,40.0,41.25,31.25,12.5,15.0,16.25,20.62,30.63,31.87,33.12,33.12,20.0,13.75,3.99,3.8,5.42,17.3,8.56,37.6,23.57,26.66,13.53,8.27,4.81,7.81,10.82,29.58,11.7,32.11,25.98,5.87,56.69,74.73,34.75,63.01,36.7,40.59,70.84,34.47,24.19,14.93,11.61,9.56,5.23,3.81,4.28,25.58,23.48,42.34,4.24,6.54,28.23,24.1,36.89,41.89,31.25,11.07,15.79,16.05,20.08,29.65,33.7,32.91,33.63,19.38,14.07
1756,Kyrgyzstan,KGZ,overall,overall,2020-11-02,469.0,3066645.99,4.54,4.32,6.8,21.09,8.58,39.43,25.24,23.19,16.62,8.46,8.7,10.94,13.95,33.13,9.31,30.99,23.79,27.76,59.88,72.3,36.32,64.3,36.05,41.89,67.92,26.65,19.62,12.37,9.38,9.17,7.89,1.59,5.77,26.66,19.96,46.02,2.84,7.33,22.86,25.16,41.82,29.64,27.29,10.66,10.45,12.58,17.7,22.81,26.23,31.3,31.99,22.35,14.36,4.61,4.39,6.4,20.29,8.77,36.69,24.11,21.55,15.32,7.75,7.19,10.36,12.98,31.06,8.09,30.06,22.39,6.9,53.44,66.19,31.77,58.32,31.88,38.33,59.8,27.56,20.77,10.86,10.44,8.78,7.72,1.79,5.27,20.3,15.71,37.77,3.62,6.49,18.1,20.36,32.4,30.63,26.03,10.86,10.78,12.99,16.24,23.46,26.68,23.46,24.27,18.28,13.5
1757,Laos,LAO,male,overall,2020-11-02,72.0,787474.93,0.0,0.0,1.74,15.59,4.17,14.2,11.11,10.03,5.56,2.78,1.54,1.39,5.56,7.22,6.94,8.33,22.22,,58.89,58.61,56.11,42.5,40.83,9.72,43.06,13.89,12.5,20.83,12.5,25.0,15.28,4.17,4.17,16.67,15.28,59.72,4.17,5.56,12.5,19.44,58.33,13.89,15.28,36.11,31.94,11.11,12.5,20.83,55.56,33.33,20.83,18.06,27.78,-0.0,0.0,1.85,11.75,2.79,10.01,10.07,8.16,3.95,1.56,1.15,0.51,2.76,5.46,4.63,8.62,19.79,5.65,63.29,58.48,65.26,43.87,48.38,13.25,41.85,18.3,16.81,19.58,9.82,23.31,12.19,3.95,3.09,18.68,12.19,62.1,3.95,3.22,12.99,19.44,60.4,10.1,20.27,35.0,31.39,10.14,8.56,20.78,60.53,29.3,21.0,17.51,32.2
1758,Laos,LAO,overall,18-34,2020-11-02,60.0,751912.38,1.67,1.67,3.61,15.0,6.67,22.22,16.94,18.33,6.67,3.33,6.67,5.28,10.0,14.17,10.28,8.33,16.67,,58.06,61.39,54.17,49.72,52.78,15.0,48.33,8.33,15.0,25.0,11.67,20.0,18.33,5.0,5.0,16.67,18.33,55.0,3.57,5.0,11.9,18.9,60.62,20.0,13.33,31.67,31.67,18.33,10.0,28.33,41.67,45.0,20.0,15.0,20.0,4.2,4.2,6.71,11.81,8.22,20.43,16.52,21.05,6.93,4.85,11.06,6.11,10.47,14.68,10.12,10.41,12.88,3.58,54.56,66.02,57.37,47.2,49.64,22.55,40.87,8.09,21.34,20.0,10.13,22.2,16.66,6.87,2.44,18.12,19.0,53.57,2.66,2.53,14.92,14.2,59.89,17.16,17.3,30.36,31.93,18.95,7.51,30.58,41.37,40.03,22.46,16.23,19.69
1759,Laos,LAO,overall,overall,2020-11-02,142.0,1779993.83,3.7,3.7,5.22,18.38,7.56,19.89,12.84,16.41,7.63,4.44,6.07,6.75,11.28,14.35,9.75,14.51,22.7,40.63,54.69,64.48,57.66,42.9,41.76,12.57,44.27,13.38,11.97,16.9,11.27,17.61,9.86,4.36,2.81,16.04,15.08,61.7,3.66,3.77,12.51,17.79,62.27,11.97,12.68,24.65,23.24,8.45,9.15,19.01,35.92,32.42,26.05,15.6,25.93,5.1,5.1,6.32,15.47,7.54,17.67,13.34,14.83,8.64,3.9,6.9,6.57,11.49,13.05,8.99,14.95,19.87,4.87,49.53,62.39,55.51,37.04,38.47,12.91,38.75,12.43,15.05,15.07,11.4,20.14,8.41,3.89,1.25,13.33,11.14,53.08,2.04,1.33,9.91,11.54,54.83,8.19,14.56,24.96,26.41,8.55,7.41,20.61,37.62,22.05,19.56,12.46,20.12
1760,Lebanon,LBN,female,18-34,2020-11-02,139.0,641509.3,1.44,0.72,4.32,13.67,4.32,29.5,19.42,18.71,15.11,5.04,10.79,4.32,10.79,35.25,6.47,30.94,34.02,42.88,27.29,49.66,27.74,47.49,10.85,6.67,40.29,56.12,23.74,5.04,0.72,2.16,12.23,3.6,10.18,20.39,34.45,31.38,5.76,18.71,20.86,26.62,28.06,47.48,26.62,14.39,11.51,7.91,20.86,37.41,33.81,25.18,35.97,21.58,17.27,1.31,0.38,3.37,16.2,4.11,30.36,22.92,21.78,13.67,4.79,9.07,8.17,13.1,36.01,5.8,28.8,33.5,15.79,24.39,46.21,25.21,44.75,9.93,5.47,38.32,57.22,22.99,5.01,0.62,2.07,12.08,3.83,12.62,20.04,33.09,29.29,5.83,18.84,23.38,24.99,26.95,48.62,27.19,12.37,11.81,10.4,19.72,35.9,33.97,25.42,36.55,23.05,14.98
1761,Lebanon,LBN,female,35-54,2020-11-02,95.0,894550.8,5.43,4.38,6.54,11.9,3.27,40.44,13.99,26.84,18.36,5.48,9.47,4.33,11.84,33.96,9.64,29.47,34.18,35.83,43.16,70.43,28.84,44.21,10.53,6.32,36.84,62.11,22.11,5.26,3.16,3.16,4.21,3.16,11.67,23.35,37.32,24.5,2.11,20.0,22.11,33.68,22.11,37.89,37.89,15.79,5.26,4.21,21.05,22.11,50.53,25.26,31.58,20.0,23.16,6.68,6.24,7.22,18.09,6.58,43.68,16.94,30.29,18.92,4.6,10.21,5.09,18.45,36.97,11.44,29.44,28.88,10.19,44.48,69.18,31.36,46.92,10.83,10.05,37.35,58.38,20.23,7.06,4.53,4.18,5.61,4.71,8.24,25.04,38.46,22.89,2.27,14.44,24.75,31.82,26.71,39.47,38.54,13.65,4.26,6.22,25.61,17.17,49.28,27.31,33.05,17.79,21.84
1762,Lebanon,LBN,female,overall,2020-11-02,258.0,1912278.19,2.74,1.97,4.7,13.29,3.56,31.95,16.96,20.72,15.64,4.7,9.34,4.28,10.19,32.3,7.05,29.84,33.61,42.45,34.52,60.63,27.61,45.57,10.57,7.14,37.73,60.08,22.48,4.65,1.55,2.33,8.91,3.13,10.64,20.07,35.05,31.11,4.65,17.83,20.16,31.01,26.36,44.19,32.56,13.57,8.53,6.98,20.16,29.84,42.25,25.58,32.56,22.09,19.77,3.04,2.39,4.2,17.0,4.69,33.44,20.22,23.29,14.83,4.02,7.92,6.69,13.71,33.1,7.09,27.81,30.99,14.59,35.07,60.04,26.86,45.0,12.19,8.72,35.31,58.43,22.9,5.17,1.98,2.75,8.78,3.64,10.45,19.29,34.16,31.45,4.37,14.44,21.83,28.53,30.83,46.88,32.33,10.96,8.04,8.46,22.43,25.31,43.18,25.18,33.61,22.57,18.63
1763,Lebanon,LBN,male,18-34,2020-11-02,146.0,824774.73,4.11,4.2,4.88,17.29,9.02,29.65,25.05,20.75,7.02,7.66,4.88,10.44,11.04,25.0,7.79,34.25,38.36,35.52,45.55,68.32,43.7,61.77,16.5,17.25,59.59,39.73,30.82,10.27,8.22,3.42,7.53,1.37,10.51,20.01,29.15,38.96,5.48,15.75,16.44,28.77,33.56,30.14,38.36,21.23,10.27,15.07,18.49,28.77,37.67,34.25,22.6,23.97,19.18,4.22,4.45,4.85,16.53,8.76,27.45,25.13,20.88,6.77,7.34,5.19,9.64,11.03,25.31,8.68,33.98,32.38,10.1,42.95,68.68,44.17,60.33,17.6,19.62,59.35,38.98,31.85,9.99,7.32,3.38,8.48,1.47,11.14,17.54,28.56,40.16,6.48,13.82,15.88,32.1,31.71,27.63,36.8,21.9,13.67,15.5,17.87,29.46,37.17,36.34,21.69,22.61,19.36
1764,Lebanon,LBN,male,35-54,2020-11-02,165.0,782912.82,1.23,1.23,1.84,13.67,3.76,17.9,15.93,16.04,8.0,3.66,2.42,3.08,6.13,16.0,3.05,40.0,38.73,43.9,62.25,79.25,31.75,56.76,12.34,7.37,47.27,49.09,28.48,9.7,4.24,3.03,5.45,3.03,4.85,17.58,27.27,47.27,5.45,9.09,18.79,20.61,46.06,38.18,31.52,17.58,12.73,16.36,19.39,23.03,41.21,33.33,32.12,15.76,18.79,1.07,1.07,1.51,12.75,2.35,16.99,15.58,14.41,7.38,2.7,2.1,2.44,5.09,13.05,3.8,38.02,36.34,14.44,59.79,79.16,28.95,55.6,9.19,6.26,47.93,48.16,26.97,9.14,4.33,3.36,8.04,1.76,3.21,16.51,28.68,49.85,3.85,7.61,18.36,21.31,48.87,37.96,31.07,20.75,10.22,14.3,20.79,22.31,42.6,31.97,33.42,15.06,19.54
1765,Lebanon,LBN,male,overall,2020-11-02,355.0,2024815.29,2.55,2.57,3.42,13.72,5.45,22.82,19.07,17.97,7.44,4.86,3.14,6.32,8.25,19.67,4.88,35.49,37.22,38.78,53.82,73.87,37.05,57.1,13.39,11.11,51.83,46.76,29.01,9.58,5.35,2.82,6.48,1.98,6.81,16.98,26.91,47.32,4.79,11.55,17.18,25.07,41.41,32.96,36.06,19.15,11.55,14.37,17.18,24.51,43.94,30.7,27.32,20.28,21.69,2.25,2.34,3.1,11.83,4.29,20.73,17.82,16.16,6.73,3.92,2.76,5.14,7.55,18.28,5.19,35.58,32.68,12.0,51.49,73.75,34.09,56.7,11.25,10.57,52.82,46.67,27.35,9.8,4.37,2.68,9.12,1.28,5.98,14.28,27.33,50.69,4.12,9.78,15.79,28.39,41.92,31.61,35.19,21.85,11.13,12.39,16.44,24.37,46.81,28.25,27.26,22.32,22.17
1766,Lebanon,LBN,overall,18-34,2020-11-02,291.0,1523100.43,2.76,2.44,4.52,15.55,6.6,29.32,21.88,19.4,10.78,6.25,7.97,7.29,10.77,29.93,6.95,31.96,36.22,38.34,36.29,58.01,35.48,54.28,13.83,11.88,49.83,48.11,27.15,7.56,4.47,2.75,9.97,2.41,10.13,20.2,31.35,35.9,5.5,16.84,18.56,27.84,31.27,38.14,32.99,18.21,10.65,11.68,19.24,32.65,36.43,29.55,28.87,23.02,18.56,2.55,2.06,3.87,16.46,5.81,29.61,23.58,21.22,10.29,5.62,7.46,8.57,12.24,31.32,6.69,29.78,33.46,13.78,31.4,54.33,32.79,50.81,12.95,11.45,46.96,49.61,26.58,6.93,3.52,2.62,10.73,2.77,11.77,19.15,30.29,35.0,6.11,15.99,20.26,27.88,29.76,39.01,31.65,16.89,12.44,12.56,18.2,33.45,35.78,29.51,29.87,23.47,17.15
1767,Lebanon,LBN,overall,35-54,2020-11-02,264.0,1821799.24,2.71,2.34,3.49,12.8,3.53,26.18,15.47,20.08,12.01,4.24,4.99,3.48,8.08,22.67,5.37,35.61,37.59,40.05,54.83,76.01,30.93,52.48,11.89,6.89,44.32,53.79,26.14,7.95,3.79,3.03,5.3,3.04,7.22,19.78,30.42,39.55,4.17,12.88,19.7,25.76,37.5,37.5,34.47,17.05,9.85,11.74,19.7,23.11,44.7,30.3,32.2,17.05,20.45,3.24,3.02,3.7,14.68,4.38,29.01,16.45,21.47,12.27,3.44,5.15,3.42,10.74,23.53,6.79,32.55,33.43,12.14,51.56,74.26,30.42,52.71,10.21,8.07,44.98,52.37,23.58,8.38,4.07,3.63,7.98,2.9,5.28,20.13,31.99,39.38,3.02,10.45,20.53,26.82,39.18,37.95,35.44,17.33,7.51,10.35,22.13,21.78,45.03,29.42,34.29,15.91,20.38
1768,Lebanon,LBN,overall,55+,2020-11-02,70.0,793345.83,1.43,1.43,2.99,8.57,0.0,15.71,11.69,12.86,7.14,0.0,0.0,4.29,4.29,14.29,1.56,22.86,28.75,36.43,45.08,76.72,30.01,42.21,8.73,7.3,36.67,67.14,21.43,4.29,0.0,0.0,7.14,0.0,4.29,5.71,22.06,67.94,2.86,5.71,12.86,34.29,44.29,31.43,44.29,11.43,10.0,7.14,7.14,15.71,70.0,15.71,21.43,27.14,35.71,1.08,1.08,3.04,8.7,0.0,16.68,11.84,11.95,8.04,0.0,0.0,3.78,4.08,16.32,1.65,27.19,30.2,17.45,44.93,74.19,26.94,44.68,10.21,6.57,36.85,60.97,24.96,3.97,0.0,0.0,10.1,0.0,4.45,5.11,24.62,65.21,3.31,6.22,9.75,35.75,44.98,35.11,40.88,12.39,10.19,6.23,9.95,16.21,67.61,14.11,22.12,31.14,32.64
1769,Lebanon,LBN,overall,overall,2020-11-02,769.0,4563283.02,2.5,2.24,3.83,13.68,4.37,25.57,18.09,18.41,10.68,4.49,5.78,5.0,9.35,25.4,6.19,32.03,37.63,40.94,44.65,66.96,32.43,51.63,12.37,9.22,45.92,47.46,23.28,6.5,2.99,2.21,6.89,2.38,8.63,18.31,28.71,41.97,4.91,13.85,17.91,27.4,35.93,32.12,30.43,14.82,9.1,9.75,15.73,22.76,38.49,28.21,29.27,20.89,21.62,2.4,2.18,3.47,14.5,4.15,26.16,18.4,19.07,9.84,3.69,5.22,5.24,10.61,25.99,6.02,30.22,33.13,13.12,38.76,60.36,27.28,45.86,11.12,8.97,40.92,48.28,21.98,6.36,2.51,2.27,8.52,2.03,7.74,15.71,25.41,37.53,3.89,11.11,16.37,24.85,32.48,33.57,29.53,15.36,8.66,9.01,16.62,21.99,40.0,23.11,26.12,19.9,18.82
